Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2012,3296628,1,01/01/2012,09/12/2012,4,C,52,50 <=  x < 55,6,4480,1,5,commercial car <3100 kg,PICKUP,752,2009,1948,5,319.77150658,14859.437195
2014,3296660,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2013,1461,5,0.6524434783,10134.535338
2015,3296691,1,01/01/2015,04/02/2015,6,C,42,40 <=  x < 45,12,8125,1,70,tow-car,TRUCK,401,2010,1,1,18.78779863,1651.8082192
2014,3296726,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2014,1461,5,47.5912,10366.343151
2015,3296749,1,01/01/2015,31/12/2015,7,C,56,55 <=  x < 60,20,3060,1,1,private car,CAR,057,2009,1868,2,0,5872.9643836
2015,3296760,1,01/01/2015,31/12/2015,7,C,31,30 <=  x < 35,9,7875,1,1,private car,CAR,049,2009,3200,5,650.54730904,19888.043836
2013,3296861,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2013,1598,5,55.9678,5057.8115847
2012,3296873,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,0,7050,4,12,motorcycle,MOTORBIKE,031,2011,1261,2,732.7584,4617.1627397
2013,3296926,1,01/01/2013,31/12/2013,5,C,44,40 <=  x < 45,10,7920,1,6,commercial car <3500 kg,PICKUP,049,2009,3908,3,404.23277238,13315.048005
2014,3296992,1,01/01/2014,31/12/2014,6,C,55,55 <=  x < 60,13,3060,1,1,private car,CAR,056,2009,1488,2,0,6404.0973151
2013,3297093,1,01/01/2013,31/12/2013,4,C,64,60 <=  x < 65,15,4702,1,5,commercial car <3100 kg,PICKUP,102,2010,2476,3,250.66683135,1021.9229508
2012,3297183,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1461,5,7.1,4734.5533521
2014,3297286,1,01/01/2014,31/12/2014,5,S,38,35 <=  x < 40,4,2403,1,1,private car,CAR,056,2003,1686,5,297.28013137,1133.3968225
2012,3297415,1,01/01/2012,31/12/2012,4,C,47,45 <=  x < 50,17,7750,2,5,commercial car <3100 kg,PICKUP,049,2000,2477,9,40.259726872,1151.7369863
2013,3297521,1,01/01/2013,31/12/2013,4,C,74,70 <=  x < 75,14,3100,1,1,private car,CAR,047,2009,2148,5,825.25905676,3166.724077
2012,3297533,1,01/01/2012,15/02/2012,3,C,46,45 <=  x < 50,11,2440,1,56,truck 10 to 20 tn,TRUCK,018,1997,8267,2,0,15098.039413
2013,3297576,1,01/01/2013,30/12/2013,4,C,54,50 <=  x < 55,7,4470,1,91,articulated vehicle,TRUCK,084,2009,12130,3,1110.8984426,39092.896175
2014,3297621,1,01/01/2014,31/12/2014,6,C,48,45 <=  x < 50,15,2750,1,1,private car,CAR,056,2009,1700,2,0,6252.9123288
2013,3297694,1,01/01/2013,31/12/2013,5,C,54,50 <=  x < 55,14,3700,1,1,private car,CAR,039,2009,1951,5,411.33843016,22164.842077
2012,3297696,1,01/01/2012,11/02/2012,3,C,43,40 <=  x < 45,10,9930,1,1,private car,CAR,049,2010,2477,5,9.2314923288,642.66731507
2012,3297751,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,0,7050,4,1,private car,CAR,064,1997,1500,5,27.32,369.8630137
2014,3297754,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,16,3640,1,1,private car,CAR,084,2009,1984,4,539.92232794,2109.6927123
2013,3297801,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,-2,7350,1,1,private car,CAR,064,2010,1149,5,67.939152931,570.71471311
2013,3297858,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,1,9060,1,5,commercial car <3100 kg,PICKUP,053,2010,2494,3,282.40995693,285.73893443
2012,3297904,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,9,2690,1,91,articulated vehicle,TRUCK,151,2010,11705,3,808.82275808,10242.346771
2012,3297918,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,11,4450,1,6,commercial car <3500 kg,PICKUP,024,2004,2496,3,73.442164384,52.172892055
2014,3297953,1,01/01/2014,31/12/2014,5,C,55,55 <=  x < 60,11,4450,1,1,private car,CAR,015,2007,1360,5,103.04676876,291.92958904
2012,3297963,1,01/01/2012,08/01/2012,3,C,43,40 <=  x < 45,6,4350,1,1,private car,CAR,015,2006,1527,2,2.0250136986,92.751814247
2012,3298001,1,01/01/2012,31/12/2012,3,S,50,50 <=  x < 55,7,7750,2,1,private car,CAR,065,2010,1994,2,211.90273696,2377.817469
2013,3298068,1,01/01/2013,31/12/2013,4,C,54,50 <=  x < 55,7,1050,1,6,commercial car <3500 kg,PICKUP,240,2009,2800,7,317.31825985,1273.7857923
2013,3298146,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1461,2,0.1442304348,7066.8242951
2012,3298152,1,01/01/2012,31/12/2012,3,S,36,35 <=  x < 40,4,2403,1,1,private car,CAR,056,2003,1686,5,314.186,1133.3968225
2012,3298320,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,0,7350,4,6,commercial car <3500 kg,PICKUP,049,2012,2477,5,164.04,9863.0136986
2014,3298388,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2014,1461,5,169.9614,8105.2302477
2014,3298407,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,8,6360,1,1,private car,CAR,014,2010,1996,5,418.39092552,850.78526027
2014,3298547,1,01/01/2014,31/12/2014,5,C,41,40 <=  x < 45,12,8125,1,70,tow-car,TRUCK,401,2010,1,1,194.3169077,1651.8082192
2013,3298568,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,8,7400,1,1,private car,CAR,031,2008,1590,4,13.795371096,514.15803279
2015,3298586,1,01/01/2015,31/12/2015,7,C,45,45 <=  x < 50,14,7300,1,1,private car,CAR,049,2009,1870,2,170.37322685,6798.6493151
2013,3298628,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,17,2780,1,1,private car,CAR,008,2009,1591,5,514.33031655,3248.7753016
2014,3298701,1,01/01/2014,31/12/2014,5,C,55,55 <=  x < 60,17,2200,1,1,private car,CAR,047,2010,4966,5,2522.811079,18877.808219
2012,3298852,1,01/01/2012,31/12/2012,4,C,73,70 <=  x < 75,14,7430,1,1,private car,CAR,065,2009,1994,2,155.94880277,13556.367945
2013,3298912,1,01/01/2013,24/01/2013,3,C,64,60 <=  x < 65,14,3100,1,1,private car,CAR,047,2010,2148,5,58.828155616,2668.7213115
2012,3298945,1,01/01/2012,31/12/2012,4,C,53,50 <=  x < 55,11,4450,1,1,private car,CAR,015,2007,1868,2,145.06174105,7506.9208219
2014,3299025,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2013,1461,5,42.12,12526.785064
2014,3299090,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2006,1870,2,3.23,1282.1917808
2014,3299153,1,01/01/2014,31/12/2014,6,C,45,45 <=  x < 50,7,4755,1,6,commercial car <3500 kg,PICKUP,047,2009,2686,3,367.64751452,13510.230411
2014,3299156,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,5,commercial car <3100 kg,PICKUP,064,2014,1870,3,109.0485,5402.2575616
2012,3299161,1,01/01/2012,03/10/2012,3,S,52,50 <=  x < 55,10,4800,1,1,private car,CAR,001,2010,1600,5,277.45570776,2975.8472384
2013,3299409,1,01/01/2013,31/12/2013,4,S,51,50 <=  x < 55,7,7750,2,1,private car,CAR,065,2010,1994,2,207.65375,1841.8224044
2012,3299450,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,13,4795,2,1,private car,CAR,057,2010,1868,2,133.75215652,981.39358685
2012,3299495,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,0,7350,4,70,tow-car,TRUCK,822,2007,1,1,1.3362,488.48219178
2014,3299579,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2014,1870,5,98.1852,10580.117474
2015,3299581,1,01/01/2015,31/12/2015,6,C,56,55 <=  x < 60,6,2510,1,1,private car,CAR,008,2011,1995,5,945.24413076,1187.0592329
2012,3299642,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1390,5,3.88344,1568.8958904
2012,3299657,1,01/01/2012,31/12/2012,4,C,53,50 <=  x < 55,20,3060,1,1,private car,CAR,057,2009,1868,2,187.85473221,7714.806137
2014,3299663,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2013,1461,5,172.609,10869.091258
2013,3299725,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2013,1870,5,178.22097087,7771.6791738
2012,3299784,1,01/01/2012,31/12/2012,4,C,53,50 <=  x < 55,1,3870,1,1,private car,CAR,008,2009,1951,5,570.31222958,26526.920548
2014,3299878,1,01/01/2014,31/12/2014,5,C,51,50 <=  x < 55,14,8365,1,51,driving school car,CAR,056,2008,1488,5,146.48672117,2126.5185205
2012,3299887,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1461,2,109.45719783,6977.4756164
2014,3299920,1,01/01/2014,31/12/2014,5,S,45,45 <=  x < 50,12,2815,1,5,commercial car <3100 kg,PICKUP,047,2009,2151,3,114.24451007,3804.5061863
2013,3299930,1,01/01/2013,31/12/2013,4,C,54,50 <=  x < 55,8,2495,2,1,private car,CAR,056,2012,2000,7,708.10707401,698.85556503
2013,3300000,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2008,1149,5,0.3168,1860.2459016
2012,3300028,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1461,5,14.5334,10313.808201
2014,3300030,1,01/01/2014,31/12/2014,6,C,50,50 <=  x < 55,14,3060,1,1,private car,CAR,064,2009,1870,2,123.58956575,6152.3250685
2014,3300055,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2008,1390,5,15.1702,3905.3424658
2015,3300104,1,01/01/2015,19/12/2015,7,C,56,55 <=  x < 60,9,7700,1,1,private car,CAR,079,2009,4164,5,573.75807616,31550.463014
2015,3300107,1,01/01/2015,31/12/2015,6,C,66,65 <=  x < 70,20,4470,1,1,private car,CAR,057,2014,1993,2,228.85162592,88.530410959
2012,3300177,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,7,1050,1,6,commercial car <3500 kg,PICKUP,240,2009,2800,7,354.64454795,1501.859589
2013,3300264,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2012,2188,7,29.7748,24078.300545
2015,3300288,1,01/01/2015,31/12/2015,6,C,52,50 <=  x < 55,14,8365,1,51,driving school car,CAR,056,2008,1488,5,279.5504632,1125.9233425
2012,3300296,1,01/01/2012,31/12/2012,3,S,27,25 <=  x < 30,5,4820,1,1,private car,CAR,015,2008,1896,2,256.65044384,1233.6019726
2015,3300314,1,01/01/2015,31/12/2015,6,C,95,95 <=  x < 100,20,2580,2,1,private car,CAR,023,2008,2400,5,211.812975,1228.5226301
2015,3300324,1,01/01/2015,23/01/2015,6,C,46,45 <=  x < 50,11,2510,1,1,private car,CAR,003,2010,1600,5,26.036478904,1203.2730411
2014,3300331,1,01/01/2014,15/12/2014,5,C,65,65 <=  x < 70,5,3100,1,1,private car,CAR,053,2011,2664,2,265.56842959,12040.838137
2014,3300376,1,01/01/2014,31/12/2014,5,C,55,55 <=  x < 60,14,6285,1,1,private car,CAR,083,2010,1900,5,52.557413649,3090.3452055
2013,3300387,1,01/01/2013,30/11/2013,4,C,54,50 <=  x < 55,1,3870,1,1,private car,CAR,008,2009,1951,5,730.16252186,24327.343033
2013,3300397,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,7350,4,5,commercial car <3100 kg,PICKUP,047,2013,2148,6,11.2734,689.64786885
2015,3300450,1,01/01/2015,31/12/2015,7,C,46,45 <=  x < 50,0,7350,4,6,commercial car <3500 kg,PICKUP,049,2012,2477,5,295.3139,5436.9863014
2014,3300459,1,01/01/2014,31/12/2014,5,C,65,65 <=  x < 70,12,1400,1,5,commercial car <3100 kg,PICKUP,049,2010,2477,3,0,482.21408219
2014,3300508,1,01/01/2014,31/12/2014,5,S,58,55 <=  x < 60,9,5370,1,1,private car,CAR,047,2004,2200,5,251.5457285,845.58082192
2013,3300513,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,2,4440,1,51,driving school car,CAR,056,2008,1488,5,15.949098361,799.2831541
2015,3300534,1,01/01/2015,31/12/2015,6,C,56,55 <=  x < 60,11,4450,1,6,commercial car <3500 kg,PICKUP,024,2004,2496,3,0.6816624658,32.092273973
2012,3300647,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,7,4780,1,51,driving school car,CAR,057,2009,1869,5,277.6792411,1759.7591507
2015,3300714,1,01/01/2015,31/12/2015,6,C,46,45 <=  x < 50,16,3640,1,1,private car,CAR,084,2009,1984,4,431.96534247,0
2012,3300741,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,1,2150,1,1,private car,CAR,064,2010,1870,5,607.40988822,2630.2776049
2012,3300813,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,1,7050,4,6,commercial car <3500 kg,PICKUP,049,2010,2477,5,391.314,6453.3518877
2012,3300817,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,6,7600,1,1,private car,CAR,064,2009,1870,2,145.83345726,615.97737616
2012,3300829,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,11,2510,1,1,private car,CAR,003,2010,1600,5,475.03671945,1642.6960564
2013,3300838,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,7050,4,1,private car,CAR,064,1997,1500,5,26.7736,326.45628415
2012,3300843,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,4,2120,1,51,driving school car,CAR,056,2010,1686,5,263.43330678,422.29028384
2012,3300876,1,01/01/2012,31/12/2012,3,S,47,45 <=  x < 50,11,3810,1,1,private car,CAR,079,2010,998,5,285.56232658,1929.9352915
2014,3301040,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2013,1149,5,18.4123,7532.5753425
2014,3301043,1,01/01/2014,31/12/2014,5,C,55,55 <=  x < 60,4,2120,1,51,driving school car,CAR,056,2010,1686,5,0,1543.8356164
2013,3301050,1,01/01/2013,21/02/2013,3,C,44,40 <=  x < 45,-2,2495,2,1,private car,CAR,015,2010,1808,2,35.002297826,1074.9127869
2014,3301055,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,064,2014,1870,4,69.0525,17672.92344
2014,3301061,1,01/01/2014,31/12/2014,6,C,55,55 <=  x < 60,20,3060,1,1,private car,CAR,057,2009,1868,2,141.00442521,6297.5500274
2013,3301088,1,01/01/2013,15/01/2013,3,C,60,60 <=  x < 65,6,9930,1,1,private car,CAR,008,2011,1995,5,15.470001946,1332.057541
2013,3301167,1,01/01/2013,31/12/2013,4,C,45,45 <=  x < 50,2,2580,1,1,private car,CAR,064,2010,1149,4,44.72495082,1536.481541
2012,3301219,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,13,1500,1,1,private car,CAR,023,2010,1242,5,101.47394622,50.564821918
2012,3301313,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,12,4780,1,6,commercial car <3500 kg,PICKUP,064,2007,2499,2,187.04508219,1332.5422466
2014,3301432,1,01/01/2014,31/12/2014,5,S,44,40 <=  x < 45,16,9600,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,71.488672655,1640.9753425
2012,3301467,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2012,1461,5,62.083,7883.7157595
2015,3301487,1,01/01/2015,31/12/2015,7,C,66,65 <=  x < 70,20,4760,1,6,commercial car <3500 kg,PICKUP,053,2009,2953,6,202.64421397,10621.972603
2015,3301499,1,01/01/2015,08/03/2015,6,S,46,45 <=  x < 50,12,2815,1,5,commercial car <3100 kg,PICKUP,047,2009,2151,3,3.391104e-4,2684.3720548
2013,3301613,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,069,2006,1289,5,0.1701457884,167.21311475
2012,3301666,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,2,4440,1,1,private car,CAR,056,2008,2499,3,285.0432023,1812.6303288
2013,3301691,1,01/01/2013,31/12/2013,4,C,54,50 <=  x < 55,9,2781,1,1,private car,CAR,023,2009,1905,9,346.9740759,1586.6681967
2012,3301730,1,01/01/2012,31/12/2012,3,S,56,55 <=  x < 60,9,5370,1,1,private car,CAR,047,2004,2200,5,365.38395734,1294.5072921
2012,3301978,1,01/01/2012,31/12/2012,3,C,73,70 <=  x < 75,10,2490,1,1,private car,CAR,064,2010,1870,2,252.35230356,1290.5205545
2012,3302012,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,16,3060,1,6,commercial car <3500 kg,PICKUP,053,2003,3500,3,26.531264731,829.17610274
2012,3302073,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2012,1461,5,56.6304,7050.5861918
2014,3302109,1,01/01/2014,31/12/2014,5,S,64,60 <=  x < 65,12,3730,2,57,truck over 20 tn,TRUCK,151,2001,11000,2,246.22177011,249.04109589
2012,3302191,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,12,8150,1,1,private car,CAR,049,2010,3200,7,690.41902932,2665.5103145
2012,3302319,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,17,2690,1,1,private car,CAR,079,2010,2446,9,438.89701644,3763.0306849
2013,3302396,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2013,1461,5,3.89,8175.3246721
2012,3302444,1,01/01/2012,31/12/2012,4,C,68,65 <=  x < 70,13,3060,1,1,private car,CAR,008,2011,1995,5,526.46302485,34590.466356
2014,3302552,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,16,6260,1,1,private car,CAR,064,2008,1870,2,0,25.530739726
2012,3302681,1,01/01/2012,31/12/2012,3,C,46,45 <=  x < 50,14,1800,1,1,private car,CAR,083,2010,1422,5,250.00471278,655.08663452
2012,3302693,1,01/01/2012,31/12/2012,4,C,53,50 <=  x < 55,9,6300,1,1,private car,CAR,047,2011,2148,3,266.44790532,20336.223452
2014,3302714,1,01/01/2014,27/10/2014,5,C,55,55 <=  x < 60,8,2495,2,1,private car,CAR,056,2012,2000,7,511.81466462,2244.2924614
2014,3302720,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,069,2006,1289,5,0.0065094855,971.94520548
2012,3302739,1,01/01/2012,04/12/2012,4,C,53,50 <=  x < 55,10,2200,1,6,commercial car <3500 kg,PICKUP,083,2009,2461,3,255.43641589,12949.567123
2012,3302756,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,16,3640,1,1,private car,CAR,084,2009,1984,4,597.07468493,31036.734247
2014,3302759,1,01/01/2014,20/09/2014,5,S,44,40 <=  x < 45,7,2820,1,1,private car,CAR,091,2010,1390,5,0,1652.2910137
2012,3302896,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,7,5050,1,1,private car,CAR,064,2006,1100,2,100.72428427,3751.1753425
2012,3302936,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,4470,2,1,private car,CAR,064,2011,1390,5,1.2738226316,10692.461739
2012,3302970,1,01/01/2012,31/12/2012,3,C,53,50 <=  x < 55,12,1800,1,1,private car,CAR,003,2009,1900,5,100.34742989,444.53796493
2012,3302995,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,3,1400,1,1,private car,CAR,049,2006,2477,4,342.86635616,2305.7545364
2014,3303009,1,01/01/2014,31/12/2014,5,C,35,35 <=  x < 40,7,3640,1,1,private car,CAR,091,2008,1896,2,0,209.0310411
2013,3303032,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,4470,2,1,private car,CAR,056,2007,1488,5,0.078275,3144.7213115
2012,3303039,1,01/01/2012,31/12/2012,3,C,33,30 <=  x < 35,7,3640,1,1,private car,CAR,091,2008,1896,2,235.75263014,247.0895211
2014,3303059,1,01/01/2014,28/02/2014,5,C,45,45 <=  x < 50,0,7350,1,1,private car,CAR,024,2010,1798,5,85.263123770000007,3485.2910959
2013,3303081,1,01/01/2013,31/12/2013,4,C,43,40 <=  x < 45,8,1250,1,51,driving school car,CAR,057,2010,1124,5,127.37182499,184.33729836
2013,3303083,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,023,2010,1596,5,419.69644277,3013.448224
2014,3303192,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,7350,1,1,private car,CAR,053,2010,1498,5,455.38543839,1863.8836164
2012,3303226,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,-2,7350,1,1,private car,CAR,083,2010,1390,5,548.47453973,1338.1452099
2014,3303232,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,4470,2,1,private car,CAR,015,2010,1868,2,0.098,640.59780822
2013,3303234,1,01/01/2013,11/03/2013,4,C,54,50 <=  x < 55,5,4480,1,1,private car,CAR,079,2009,2446,5,125.89632877,1629.109918
2012,3303250,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,15,2805,1,1,private car,CAR,046,2011,1997,5,379.04732359,2910.705374
2012,3303282,1,01/01/2012,31/12/2012,3,C,73,70 <=  x < 75,9,1150,1,1,private car,CAR,049,2006,1870,5,241.58221397,2195.530411
2012,3303377,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,0,7350,1,1,private car,CAR,023,2009,1910,2,275.8536,677.6544274
2014,3303446,1,01/01/2014,30/01/2014,5,C,45,45 <=  x < 50,6,7600,1,1,private car,CAR,064,2009,1870,2,0,420.65254795
2012,3303534,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,2,4440,1,51,driving school car,CAR,056,2008,1488,5,109.26428516,2531.4629671
2013,3303669,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,102,2010,999,5,224.71722199,1045.1291131
2014,3303723,1,01/01/2014,31/12/2014,5,C,55,55 <=  x < 60,13,1070,1,1,private car,CAR,024,2010,1753,2,0,618.05293151
2014,3303802,1,01/01/2014,31/12/2014,5,C,53,50 <=  x < 55,2,1302,1,91,articulated vehicle,TRUCK,084,2010,12000,2,246.88749071,11624.586876
2015,3303888,1,01/01/2015,31/12/2015,6,C,50,50 <=  x < 55,18,2720,1,1,private car,CAR,091,2010,1900,2,136.38972329,933.9910137
2013,3303898,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,7,8135,1,6,commercial car <3500 kg,PICKUP,053,2007,3200,3,174.84399939,586.02185792
2013,3303939,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,1,2150,1,1,private car,CAR,064,2010,1870,5,754.72284067,2142.8835541
2014,3303954,1,01/01/2014,30/01/2014,5,C,45,45 <=  x < 50,-1,7350,1,6,commercial car <3500 kg,PICKUP,024,2010,2402,3,33.184727869,1322.8395068
2014,3303994,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,7350,1,6,commercial car <3500 kg,PICKUP,064,2010,2499,3,78.675127237,2197.1157337
2015,3304011,1,01/01/2015,31/12/2015,6,C,46,45 <=  x < 50,13,4795,2,1,private car,CAR,057,2010,1868,2,89.127669565,529.30454795
2013,3304025,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,047,2010,2150,5,844.51401258,3372.3368784
2014,3304133,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,7630,4,1,private car,CAR,047,2011,2200,5,6.97515e-5,10060.273973
2014,3304201,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,9,2580,1,1,private car,CAR,064,2010,1598,5,377.04660151,2502.5763288
2012,3304216,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,9,3640,1,1,private car,CAR,083,2007,1595,5,212.73189591,9659.7744658
2012,3304366,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,12,3730,1,1,private car,CAR,056,1999,1389,5,35.438813699,240.16034575
2012,3304396,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,8,7490,1,1,private car,CAR,064,2010,1870,5,159.52171507,1767.590137
2013,3304406,1,01/01/2013,31/12/2013,4,C,44,40 <=  x < 45,10,3700,1,1,private car,CAR,053,2012,1461,5,370.36456724,21450.655738
2012,3304494,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,10,3700,1,1,private car,CAR,053,2012,1461,5,0,2495.3970107
2014,3304507,1,01/01/2014,04/10/2014,5,C,45,45 <=  x < 50,11,1500,1,1,private car,CAR,023,2014,1242,5,202.29494055,483.18959342
2015,3304738,1,01/01/2015,31/12/2015,6,C,86,85 <=  x < 90,14,9800,1,51,driving school car,CAR,056,2010,1700,5,7.836139641,1734.9095515
2014,3304798,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,1,7630,4,1,private car,CAR,884,2013,1332,5,92.1987,4643.9241041
2012,3304811,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,2,3220,1,1,private car,CAR,079,2008,1975,5,233.61706849,819.85947534
2015,3304865,1,01/01/2015,01/02/2015,6,C,37,35 <=  x < 40,14,3140,1,1,private car,CAR,008,2010,1950,5,43.59923726,2055.2398904
2013,3304889,1,01/01/2013,31/12/2013,4,C,54,50 <=  x < 55,12,9545,1,1,private car,CAR,049,2012,1900,2,241.49255451,1219.0368852
2014,3304978,1,01/01/2014,11/07/2014,5,C,45,45 <=  x < 50,11,7300,1,1,private car,CAR,091,2010,1900,2,121.28187709,525.0630137
2015,3304988,1,01/01/2015,31/12/2015,6,C,46,45 <=  x < 50,2,1400,1,91,articulated vehicle,TRUCK,064,2010,11122,2,723.45630575,1100.0957633
2013,3305025,1,01/01/2013,18/02/2013,4,C,54,50 <=  x < 55,10,6300,1,1,private car,CAR,057,2010,1868,2,49.870669589,460.83562842
2012,3305307,1,01/01/2012,31/12/2012,4,C,63,60 <=  x < 65,20,4760,1,6,commercial car <3500 kg,PICKUP,053,2009,2953,6,355.01188925,21670.752727
2012,3305310,1,01/01/2012,31/12/2012,3,C,43,40 <=  x < 45,12,4702,1,1,private car,CAR,064,2010,1149,5,163.58827068,1560.1108751
2014,3305458,1,01/01/2014,31/12/2014,5,C,45,45 <=  x < 50,0,7350,1,1,private car,CAR,023,2010,1596,5,415.16992166,2991.4872041
2013,3305515,1,01/01/2013,31/12/2013,4,C,54,50 <=  x < 55,15,3002,2,1,private car,CAR,008,2012,1995,5,0,239.875
2014,3305584,1,01/01/2014,31/12/2014,5,C,36,35 <=  x < 40,8,9930,1,51,driving school car,CAR,064,2012,1870,5,329.78749343,2366.7563836
